lat,long,Construction year,minimum nights,number of reviews,reviews per month,review rate number,calculated host listings count,availability 365,service fee,host_identity_verified_unconfirmed,host_identity_verified_verified,neighbourhood group_Bronx,neighbourhood group_Brooklyn,neighbourhood group_Manhattan,neighbourhood group_Queens,neighbourhood group_Staten Island,instant_bookable_False,instant_bookable_True,cancellation_policy_flexible,cancellation_policy_moderate,cancellation_policy_strict,room type_Entire home/apt,room type_Private room,room type_Shared room,price
40.80373,-73.9679,2003,1,96,1.16,2,1,62,21,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,103
40.66481,-73.98367,2004,2,77,0.97,2,1,413,40,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,202
40.68757,-73.97469,2017,1,115,1.4,5,2,118,192,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,958
40.7056,-73.94202,2008,1,294,3.59,1,1,322,173,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,866
40.67722,-73.95005,2005,3,66,1.75,1,3,55,209,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1046
40.71407,-73.95336,2011,7,4,0.09,1,1,313,221,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1107
40.72912,-73.98355,2008,3,39,0.47,2,1,200,197,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,983
40.68305,-73.97853,2010,4,173,2.12,1,1,105,206,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1032
40.68161,-73.90796,2010,2,295,3.56,2,2,372,99,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,495
40.71428,-73.9610,2021,4,62,0.75,3,2,261,130,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,650
40.70234,-73.91849,2012,2,138,1.69,4,1,163,19,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,95
40.77563,-73.98065,2005,30,27,0.34,5,1,46,239,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1197
40.72866,-73.98048,2014,30,96,1.17,2,1,7,121,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,606
40.69096,-73.97241,2010,2,119,1.46,5,1,393,233,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1164
40.69114,-73.94601,2018,5,8,0.1,2,1,265,17,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,86
40.72482,-73.98097,2011,30,100,1.25,3,1,105,95,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,474
40.67406,-73.97697,2013,5,1,0.02,1,1,351,233,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1163
40.68902,-73.99517,2011,2,13,0.37,3,1,209,25,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,127
40.67793,-73.96577,2012,4,190,2.3,5,2,272,233,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1165
40.70995,-73.95536,2016,1,404,4.9,5,2,187,164,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,822
40.72756,-74.00239,2004,2,27,1.4,5,1,3,213,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1064
40.68906,-73.94103,2012,4,79,0.97,4,1,385,167,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,836
40.6967,-73.97622,2006,2,14,0.17,4,2,178,220,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1101
40.70751,-73.9467,2019,3,32,0.42,1,2,38,81,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,403
40.67507,-73.98093,2022,3,76,0.98,1,1,1,128,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,641
40.79507,-73.97568,2021,1,7,0.09,3,2,331,94,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,469
40.72225,-73.98496,2003,7,11,0.14,5,1,35,177,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,884
40.6582,-73.95275,2015,5,18,0.22,4,3,268,77,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,383
40.74723,-73.89706,2009,3,60,1.59,3,3,167,209,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1044
40.60183,-74.08953,2015,30,59,0.72,1,2,391,129,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,643
40.66084,-73.99328,2006,15,22,0.47,1,2,299,184,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,921
40.71796,-73.95439,2010,3,2,0.03,4,3,131,95,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,474
40.72558,-73.97929,2009,7,104,1.28,2,1,68,127,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,634
40.80748,-73.94869,2011,3,6,0.09,4,1,78,108,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,540
40.79854,-73.96089,2011,3,326,3.96,3,1,253,22,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,110
40.74869,-73.88293,2012,28,55,0.67,5,2,413,146,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,728
40.71819,-73.99136,2004,5,56,0.79,4,1,51,130,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,650
40.72582,-73.95213,2012,3,51,0.62,4,1,339,53,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,264
40.74225,-73.99492,2018,5,7,0.09,3,1,16,69,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,344
40.73016,-73.98643,2004,5,86,1.15,2,1,200,71,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,357
40.60213,-74.0893,2010,30,36,0.44,2,2,293,165,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,827
40.68344,-73.9933,2010,2,75,0.92,5,1,416,195,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,976
40.68341,-73.9606,2019,1,363,4.55,5,2,315,89,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,445
40.74746,-73.89712,2011,3,51,1.52,5,3,135,208,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1041
40.74687,-73.89892,2006,3,55,0.67,3,3,49,141,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,707
40.68712,-73.95876,2018,5,1,0.01,2,2,104,69,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,345
40.73795,-74.00593,2012,3,29,0.38,3,1,49,184,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,919
40.71055,-73.94915,2011,14,30,0.76,4,2,151,222,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1110
40.85956,-73.87067,2003,2,169,2.07,1,4,359,232,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1161
40.68811,-73.97236,2018,4,1,0.02,5,1,177,38,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,190
40.70985,-73.9452,2017,2,8,0.11,5,4,333,100,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,501
40.67473,-73.96263,2009,3,12,0.18,4,1,362,48,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,239
40.82655,-73.93943,2021,3,19,0.3,1,1,127,167,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,833
40.67471,-73.95324,2004,5,9,0.11,5,1,381,166,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,829
40.80155,-73.96569,2017,1,5,0.06,3,2,385,134,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,669
40.80745,-73.94353,2003,5,17,0.26,1,2,234,227,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1135
40.72576,-73.98582,2010,4,70,0.86,3,1,134,35,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,177
40.82398,-73.9540,2007,1,1,0.02,4,1,425,159,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,793
40.68724,-73.95837,2017,5,1,0.16,2,2,188,178,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,891
40.77042,-73.96145,2016,2,59,0.73,3,1,85,225,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1123
40.71625,-73.9843,2004,5,62,0.75,4,1,179,131,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,656
40.80351,-73.95648,2011,10,6,0.07,1,2,397,85,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,427
40.74056,-73.99262,2007,2,33,0.84,1,1,336,83,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,414
40.66983,-73.94322,2007,2,158,1.93,5,2,41,76,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,381
40.67942,-73.96248,2006,4,8,0.12,1,1,422,130,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,650
40.71927,-73.95591,2011,2,129,1.67,2,3,241,12,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,58
40.76216,-73.92542,2020,6,1,0.02,5,1,279,13,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,67
40.73867,-73.95448,2005,3,50,0.67,4,28,243,26,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,131
40.73844,-73.95456,2013,3,116,1.56,4,28,156,119,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,593
40.70866,-73.95166,2018,6,89,1.09,3,2,246,28,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,138
40.69127,-73.99552,2011,1,17,0.21,1,1,274,105,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,526
40.70061,-73.9552,2018,2,164,2.07,3,2,142,210,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1050
40.81073,-73.9437,2003,7,67,0.87,1,1,327,213,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1064
40.80517,-73.95404,2008,1,135,1.67,3,1,425,200,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1001
40.76761,-73.98619,2022,30,3,0.12,5,52,235,225,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1126
40.64431,-74.00016,2006,1,139,1.7,3,1,264,185,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,925
40.73616,-74.0040,2007,2,23,0.32,2,1,188,62,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,308
40.65989,-73.99536,2022,3,51,0.64,5,1,306,159,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,797
40.76352,-73.96394,2003,3,203,2.53,4,1,416,221,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1106
40.71141,-73.95427,2009,2,164,2.07,5,2,255,143,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,713
40.74092,-74.00037,2008,1,6,0.07,1,1,18,182,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,911
40.81908,-73.94776,2020,1,327,4.01,3,1,284,133,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,664
40.75154,-73.97104,2018,7,10,10.0,1,1,230,53,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,266
40.78361,-73.97645,2012,181,82,1.07,2,1,409,27,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,136
40.72849,-73.98041,2003,2,111,4.44,1,1,18,100,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,501
40.72369,-73.9894,2012,7,6,0.08,4,1,168,189,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,945
40.72661,-73.94586,2014,5,35,0.44,3,3,285,231,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1157
40.7232,-73.97927,2011,26,57,0.7,1,3,162,29,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,144
40.71714,-73.95447,2012,2,80,0.98,5,1,20,181,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,907
40.59193,-74.06476,2021,4,1,0.02,5,4,343,227,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1137
40.78674,-73.97243,2014,30,4,0.06,1,8,6,67,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,337
40.78747,-73.97238,2016,30,8,0.1,1,8,302,19,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,96
40.74975,-73.93688,2021,7,39,0.48,2,1,115,49,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,244
40.70226,-73.92797,2021,2,27,0.35,2,1,75,51,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,254
40.74231,-73.97839,2004,30,3,0.05,2,52,343,134,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,672
40.71778,-74.00452,2011,14,10,10.0,2,1,1,185,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,925
40.7296,-73.98479,2013,2,1,0.09,3,1,238,150,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,752
40.57728,-73.95362,2004,30,21,0.26,3,1,309,132,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,660
40.73454,-74.00365,2010,1,237,2.96,3,1,246,67,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,337
40.71729,-74.00424,2020,2,20,0.25,2,1,353,120,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,599
40.85963,-73.93107,2007,7,2,0.06,3,1,2,103,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,516
40.7229,-73.99574,2022,7,66,0.83,3,1,19,203,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1015
40.80529,-73.96467,2021,2,7,0.09,1,1,83,37,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,183
40.68736,-73.97496,2010,1,273,3.35,3,1,308,222,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1109
40.6258,-73.90004,2008,5,60,0.95,5,3,418,124,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,621
40.72064,-73.99605,2009,28,19,0.25,3,1,79,213,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1063
40.80145,-73.95572,2021,1,2,0.03,3,1,91,80,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,400
40.71955,-73.99706,2003,3,219,2.68,1,1,219,93,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,466
40.6747,-73.98245,2009,3,270,3.34,2,1,134,208,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1042
40.74314,-74.00119,2003,5,18,0.24,4,1,46,135,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,676
40.73158,-73.98303,2004,4,132,1.62,3,1,148,219,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1095
40.70608,-73.93154,2019,3,151,1.86,2,1,63,27,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,134
40.68371,-73.95604,2014,1,3,0.06,4,1,132,223,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1115
40.67652,-73.9614,2019,2,167,4.16,1,1,93,21,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,105
40.72699,-73.97969,2011,4,213,2.62,2,1,144,65,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,327
40.76372,-73.79201,2019,5,2,0.08,4,1,412,180,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,902
40.68391,-73.96201,2013,3,12,0.15,1,1,141,206,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1029
40.77938,-73.98247,2021,1,353,4.33,3,4,138,235,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1174
40.7189,-73.95725,2017,3,3,0.05,1,1,285,121,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,605
40.64294,-73.96016,2007,1,3,0.05,2,1,409,178,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,890
40.66777,-73.97781,2009,10,4,0.05,3,1,318,221,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1106
40.67968,-73.94715,2016,1,113,1.43,5,1,319,26,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,132
40.72863,-74.00137,2019,4,11,0.14,3,1,85,170,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,849
40.75583,-73.91839,2006,3,17,0.31,1,1,76,10,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,50
40.71592,-73.9898,2012,3,46,0.57,4,1,219,50,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,250
40.65142,-73.97601,2009,21,52,0.64,4,2,205,201,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1003
40.72408,-73.99823,2021,10,10,0.22,4,1,379,34,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,169
40.73233,-73.98695,2013,5,64,0.88,3,1,361,63,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,315
40.67958,-73.93687,2022,3,104,1.36,3,1,140,31,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,154
40.80193,-73.96703,2020,4,75,0.93,5,1,190,211,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1055
40.68522,-73.93557,2007,5,227,2.79,2,2,222,29,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,145
40.75754,-73.93004,2005,30,13,0.16,3,18,416,190,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,948
40.8584,-73.86969,2016,2,189,2.32,2,4,393,109,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,544
40.72714,-73.99581,2004,14,1,0.01,5,1,138,119,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,596
40.70118,-73.92826,2012,3,10,0.15,1,1,264,47,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,237
40.68116,-73.96559,2019,3,61,0.76,2,1,109,40,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,200
40.75982,-73.96521,2014,4,3,0.04,4,1,222,68,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,341
40.68785,-73.96708,2012,2,27,0.33,4,1,71,88,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,439
40.68444,-73.95692,2020,7,1,0.02,2,1,58,11,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,56
40.68468,-73.96303,2021,4,32,0.4,2,1,401,87,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,437
40.75383,-73.96777,2004,6,22,0.33,5,1,211,199,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,995
40.77638,-73.95247,2017,5,63,0.78,2,1,323,167,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,836
40.76361,-73.91793,2004,5,15,0.19,4,1,385,34,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,169
40.76605,-73.92922,2013,2,72,0.89,1,1,94,150,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,750
40.70022,-73.93032,2015,2,58,0.94,4,3,197,184,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,920
40.78227,-73.9841,2017,3,9,0.12,5,2,22,82,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,411
40.64073,-73.95832,2010,3,169,3.07,5,3,39,149,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,747
40.70369,-73.93284,2010,3,2,0.03,5,1,314,152,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,761
40.64232,-73.9572,2018,3,66,1.16,3,3,206,129,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,646
40.80826,-73.93401,2019,4,24,0.3,1,1,124,21,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,107
40.77466,-73.91807,2011,3,1,0.03,4,1,253,61,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,306
40.67679,-73.93776,2013,8,108,1.33,4,2,165,37,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,183
40.70745,-73.94307,2012,3,19,0.44,1,2,243,201,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1005
40.71203,-73.95993,2016,2,91,1.18,5,1,225,17,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,84
40.75666,-73.76314,2005,2,67,0.95,4,2,317,204,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1021
40.69594,-73.98375,2020,13,64,0.8,3,1,222,119,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,597
40.71988,-73.95616,2017,90,4,0.05,1,1,374,181,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,906
40.77016,-73.92316,2014,80,3,0.04,5,1,237,51,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,253
40.69254,-73.91092,2011,2,77,0.95,4,5,193,141,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,707
40.71572,-73.95574,2005,1,41,0.52,2,1,155,135,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,675
40.75039,-74.00287,2013,7,2,0.5,4,1,85,208,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1040
40.71435,-73.95073,2011,3,4,0.05,1,1,119,112,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,562
40.83556,-73.94609,2017,30,1,0.04,3,1,114,148,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,738
40.72439,-73.97767,2010,7,1,0.03,3,1,215,49,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,244
40.7179,-73.96107,2008,2,302,4.18,3,1,232,50,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,251
40.73997,-73.98789,2005,1,1,0.02,3,1,85,107,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,537
40.77734,-73.9877,2003,29,3,0.11,1,1,138,225,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1127
40.67453,-73.96759,2022,3,13,0.16,2,1,239,207,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1035
40.76078,-73.99076,2009,3,276,3.44,5,1,304,122,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,608
40.80343,-73.93514,2008,3,22,0.31,1,1,271,99,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,493
40.85914,-73.86979,2012,1,187,2.34,4,4,313,192,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,958
40.69377,-73.97009,2017,10,1,0.11,4,1,22,49,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,243
40.77032,-73.95331,2015,2,138,2.06,2,1,94,199,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,995
40.75612,-73.82517,2006,2,31,0.53,4,2,245,80,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,399
40.73461,-74.00594,2018,2,13,0.17,2,1,42,157,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,785
40.72578,-73.98448,2018,4,12,0.16,1,1,25,10,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,52
40.81381,-73.94314,2007,4,97,1.25,1,2,178,172,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,860
40.74527,-73.94629,2014,1,153,1.89,3,2,164,93,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,465
40.71813,-73.9606,2004,5,72,0.91,5,1,96,148,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,742
40.64047,-73.96388,2005,5,52,0.65,4,1,125,56,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,279
40.6953,-73.95832,2013,1,28,0.36,5,1,104,43,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,215
40.79767,-73.96114,2009,3,2,0.02,1,3,207,50,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,252
40.73652,-74.00876,2003,30,18,0.29,5,1,101,55,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,275
40.7982,-73.97173,2010,2,8,0.53,3,1,335,159,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,795
40.71247,-73.99873,2018,3,3,0.07,2,2,208,159,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,797
40.68798,-73.97442,2010,7,4,0.05,4,1,195,82,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,410
40.80461,-73.92276,2018,3,86,1.13,5,2,296,103,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,516
40.68191,-73.95475,2021,5,7,0.09,1,1,122,64,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,320
40.73364,-74.00539,2016,2,68,0.92,1,1,96,29,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,147
40.73164,-74.00327,2013,2,185,2.3,2,5,308,142,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,709
40.71502,-73.98192,2012,7,48,0.61,3,1,142,113,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,566
40.74997,-73.9397,2004,1,148,1.9,5,2,204,144,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,719
40.71188,-73.9608,2011,2,8,0.1,2,1,72,237,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1185
40.68176,-73.9140,2014,2,67,0.88,3,3,50,58,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,290
40.73186,-74.00329,2008,1,148,1.83,4,1,426,38,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,192
40.70719,-73.95228,2015,20,1,0.02,1,6,334,196,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,982
40.71818,-73.98206,2012,25,1,0.01,4,1,268,86,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,429
40.84448,-73.93978,2006,2,211,2.63,1,2,60,28,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,139
40.72762,-73.98218,2016,5,18,0.24,1,1,235,185,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,926
40.65545,-73.95781,2009,1,168,2.3,3,5,26,93,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,464
40.82294,-73.94999,2018,1,50,0.72,3,1,276,181,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,904
40.81915,-73.93964,2009,7,11,0.18,5,1,159,172,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,860
40.71222,-73.95827,2020,3,121,1.51,3,1,295,27,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,135
40.73403,-74.00298,2020,1,108,1.35,3,1,50,90,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,452
40.67708,-73.96649,2019,4,10,0.13,4,1,167,86,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,432
40.72232,-73.99343,2017,7,46,0.57,2,1,5,156,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,782
40.73761,-74.00043,2006,2,34,0.43,1,1,209,29,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,143
40.79863,-73.95292,2010,2,25,0.48,4,1,321,230,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1152
40.77775,-73.98732,2018,10,11,0.14,3,1,182,63,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,315
40.72877,-73.98794,2011,9,2,0.2,4,2,333,42,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,208
40.88757,-73.90522,2003,1,25,0.67,3,1,161,58,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,289
40.76553,-73.96262,2008,2,4,0.06,2,1,248,223,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1116
40.71703,-73.98612,2019,2,260,3.58,2,1,318,108,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,541
40.82169,-73.93882,2009,1,52,0.66,2,1,59,122,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,609
40.77445,-73.98496,2005,30,48,0.6,5,1,11,37,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,187
40.68356,-73.94042,2012,14,12,0.22,4,2,279,80,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,399
40.73545,-73.9931,2009,6,23,0.29,5,1,70,32,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,158
40.65954,-73.97805,2007,265,20,0.32,5,2,123,10,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,52
40.65875,-73.9766,2015,300,13,0.23,3,2,238,114,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,570
40.80118,-73.96783,2006,6,13,0.16,5,2,412,129,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,645
40.8678,-73.92619,2015,2,93,1.16,3,1,309,222,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1110
